Date,BND,SPY,TSLA
2015-04-15,61.3829345703125,175.52163696289062,13.85533332824707
2015-04-16,61.368221282958984,175.47157287597656,13.779999732971191
2015-04-17,61.471134185791016,173.4530487060547,13.78600025177002
2015-04-20,61.40499496459961,175.0378875732422,13.684666633605957
2015-04-21,61.331485748291016,174.82931518554688,13.96066665649414
2015-04-22,61.10356140136719,175.68846130371094,14.629332542419434
2015-04-23,61.221221923828125,176.13058471679688,14.573332786560059
2015-04-24,61.316776275634766,176.53924560546875,14.562000274658203
2015-04-27,61.272647857666016,175.80523681640625,15.436667442321777
2015-04-28,61.081478118896484,176.3640899658203,15.36533260345459
2015-04-29,60.89031219482422,175.63841247558594,15.49666690826416
2015-04-30,60.95648193359375,173.87844848632812,15.069999694824219
2015-05-01,60.77163314819336,175.76353454589844,15.0686674118042
2015-05-04,60.68320083618164,176.26397705078125,15.36733341217041
2015-05-05,60.58745574951172,174.24546813964844,15.529999732971191
2015-05-06,60.41799545288086,173.5281219482422,15.362000465393066
2015-05-07,60.543277740478516,174.22042846679688,15.786666870117188
2015-05-08,60.705291748046875,176.51422119140625,15.77400016784668
2015-05-11,60.38858413696289,175.67178344726562,15.965999603271484
2015-05-12,60.31490707397461,175.146240234375,16.31599998474121
2015-05-13,60.28541564941406,175.1796417236328,16.211999893188477
2015-05-14,60.40327453613281,177.00633239746094,16.273332595825195
2015-05-15,60.64636993408203,177.1982421875,16.589332580566406
2015-05-18,60.42538070678711,177.74871826171875,16.583332061767578
2015-05-19,60.29283142089844,177.69032287597656,16.47599983215332
2015-05-20,60.29283142089844,177.5652313232422,16.290000915527344
2015-05-21,60.48429489135742,178.0823516845703,16.374666213989258
2015-05-22,60.44748306274414,177.6569061279297,16.51533317565918
2015-05-26,60.59480667114258,175.74681091308594,16.497333526611328
2015-05-27,60.62431335449219,177.4150848388672,16.495332717895508
2015-05-28,60.63162612915039,177.2149200439453,16.76333236694336
2015-05-29,60.653770446777344,176.11386108398438,16.719999313354492
2015-06-01,60.451515197753906,176.4725341796875,16.6299991607666
2015-06-02,60.2817268371582,176.29736328125,16.55666732788086
2015-06-03,60.01599884033203,176.76449584960938,16.599332809448242
2015-06-04,60.163700103759766,175.27142333984375,16.39466667175293
2015-06-05,59.92742156982422,174.9711456298828,16.609333038330078
2015-06-08,60.001251220703125,173.8950958251953,17.086000442504883
2015-06-09,59.824092864990234,173.8701171875,17.066667556762695
2015-06-10,59.698638916015625,175.95541381835938,16.713333129882812
2015-06-11,59.9791259765625,176.52261352539062,16.76066780090332
2015-06-12,59.934810638427734,175.17132568359375,16.71266746520996
2015-06-15,59.94224548339844,174.42059326171875,16.691999435424805
2015-06-16,60.097198486328125,175.37147521972656,16.874666213989258
2015-06-17,60.119354248046875,175.65505981445312,17.360666275024414
2015-06-18,60.075035095214844,177.4818572998047,17.459333419799805
2015-06-19,60.24480438232422,176.6938934326172,17.500667572021484
2015-06-22,59.95695877075195,177.59910583496094,17.319332122802734
2015-06-23,59.81676483154297,177.72486877441406,17.844667434692383
2015-06-24,59.92742156982422,176.43411254882812,17.67799949645996
2015-06-25,59.84626007080078,175.89767456054688,17.91933250427246
2015-06-26,59.73552322387695,175.8641357421875,17.805999755859375
2015-06-29,60.03815841674805,172.1761474609375,17.468000411987305
2015-06-30,59.9791259765625,172.53662109375,17.884000778198242
2015-07-01,59.83344268798828,173.91958618164062,17.94333267211914
2015-07-02,59.9813346862793,173.76034545898438,18.667999267578125
2015-07-06,60.188438415527344,173.2658233642578,18.648000717163086
2015-07-07,60.247596740722656,174.35543823242188,17.858667373657227
2015-07-08,60.417667388916016,171.4302520751953,16.997333526611328
2015-07-09,60.21800231933594,171.74034118652344,17.19466781616211
2015-07-10,59.936981201171875,173.90283203125,17.27666664123535
2015-07-13,59.79643630981445,175.82223510742188,17.477333068847656
2015-07-14,59.90737533569336,176.58494567871094,17.709999084472656
2015-07-15,60.07746505737305,176.52630615234375,17.542667388916016
2015-07-16,60.07746505737305,177.94276428222656,17.778667449951172
2015-07-17,60.08484649658203,178.09365844726562,18.310667037963867
2015-07-20,60.00351333618164,178.1858367919922,18.817333221435547
2015-07-21,60.11445999145508,177.48184204101562,17.784666061401367
2015-07-22,60.13665771484375,177.1632843017578,17.857999801635742
2015-07-23,60.27716064453125,176.16586303710938,17.81333351135254
2015-07-24,60.314151763916016,174.3386993408203,17.694000244140625
2015-07-27,60.4324836730957,173.32449340820312,16.867332458496094
2015-07-28,60.32897186279297,175.4534149169922,17.654666900634766
2015-07-29,60.27716064453125,176.66041564941406,17.58799934387207
2015-07-30,60.29938507080078,176.70236206054688,17.785999298095703
2015-07-31,60.506439208984375,176.43411254882812,17.74333381652832
2015-08-03,60.646488189697266,175.8389434814453,17.332666397094727
2015-08-04,60.43901443481445,175.49533081054688,17.75200080871582
2015-08-05,60.3426399230957,176.0736846923828,18.0086669921875
2015-08-06,60.37975311279297,174.63204956054688,16.408666610717773
2015-08-07,60.50571060180664,174.29673767089844,16.167333602905273
2015-08-10,60.37975311279297,176.49273681640625,16.076000213623047
2015-08-11,60.609458923339844,174.9002685546875,15.824666976928711
2015-08-12,60.587215423583984,175.10975646972656,15.878000259399414
2015-08-13,60.46124267578125,174.8919219970703,16.167333602905273
2015-08-14,60.43901443481445,175.52883911132812,16.209999084472656
2015-08-17,60.55018997192383,176.50950622558594,16.999332427978516
2015-08-18,60.43901443481445,175.99822998046875,17.381332397460938
2015-08-19,60.65390396118164,174.6068878173828,17.016666412353516
2015-08-20,60.70581817626953,170.9608612060547,16.14533233642578
2015-08-21,60.80214309692383,165.8144989013672,15.38466739654541
2015-08-24,60.787322998046875,158.83255004882812,14.591333389282227
2015-08-25,60.587215423583984,156.96351623535156,14.66866683959961
2015-08-26,60.32783889770508,162.9899139404297,14.989333152770996
2015-08-27,60.40937805175781,167.02146911621094,16.19933319091797
2015-08-28,60.43901443481445,167.0298309326172,16.565332412719727
2015-08-31,60.3575325012207,165.68040466308594,16.604000091552734
2015-09-01,60.50456619262695,160.7352294921875,15.908666610717773
2015-09-02,60.459957122802734,163.7861328125,16.512666702270508
2015-09-03,60.50456619262695,163.9035186767578,16.3713321685791
2015-09-04,60.653053283691406,161.4225311279297,16.1286678314209
2015-09-08,60.50456619262695,165.479248046875,16.544666290283203
2015-09-09,60.489662170410156,163.26649475097656,16.5939998626709
2015-09-10,60.363441467285156,164.1549072265625,16.565332412719727
2015-09-11,60.489662170410156,164.9009246826172,16.682666778564453
2015-09-14,60.50456619262695,164.28900146484375,16.87933349609375
2015-09-15,60.25204086303711,166.34259033203125,16.904666900634766
2015-09-16,60.21487045288086,167.78416442871094,17.483333587646484
2015-09-17,60.55650329589844,167.40707397460938,17.471332550048828
2015-09-18,60.72732925415039,164.67137145996094,17.374666213989258
2015-09-21,60.50456619262695,165.52230834960938,17.613332748413086
2015-09-22,60.61592483520508,163.37387084960938,17.395999908447266
2015-09-23,60.61592483520508,163.11268615722656,17.40399932861328
2015-09-24,60.63819885253906,162.52285766601562,17.541332244873047
2015-09-25,60.52680587768555,162.48080444335938,17.12733268737793
2015-09-28,60.6827507019043,158.40293884277344,16.562000274658203
2015-09-29,60.72732925415039,158.49562072753906,16.44333267211914
2015-09-30,60.846153259277344,161.4529266357422,16.559999465942383
2015-10-01,60.8788948059082,161.8741912841797,15.991999626159668
2015-10-02,61.10956573486328,164.29225158691406,16.504667282104492
2015-10-05,60.8714714050293,167.2157745361328,16.40999984741211
2015-10-06,60.95329666137695,166.64285278320312,16.097333908081055
2015-10-07,60.95329666137695,168.00775146484375,15.46399974822998
2015-10-08,60.856563568115234,169.5242919921875,15.114666938781738
2015-10-09,60.849143981933594,169.6254425048828,14.712667465209961
2015-10-12,60.95329666137695,169.78549194335938,14.371999740600586
2015-10-13,60.99050521850586,168.71551513671875,14.616666793823242
2015-10-14,61.21376037597656,167.90658569335938,14.458666801452637
2015-10-15,61.09471130371094,170.4847869873047,14.753999710083008
2015-10-16,61.07235336303711,171.25990295410156,15.133999824523926
2015-10-19,61.07235336303711,171.34413146972656,15.206666946411133
2015-10-20,60.975624084472656,171.1250762939453,14.20199966430664
2015-10-21,61.087284088134766,170.06350708007812,14.005999565124512
2015-10-22,61.1913948059082,172.9365234375,14.114666938781738
2015-10-23,61.03516387939453,174.8321990966797,13.939332962036133
2015-10-26,61.10218048095703,174.4024658203125,14.350666999816895
2015-10-27,61.11701202392578,174.0655059814453,14.023332595825195
2015-10-28,60.94585037231445,176.04542541503906,14.197333335876465
2015-10-29,60.73006057739258,175.9443359375,14.108667373657227
2015-10-30,60.86398696899414,175.18606567382812,13.795332908630371
2015-11-02,60.743927001953125,177.25863647460938,14.252667427062988
2015-11-03,60.63956069946289,177.77261352539062,13.890000343322754
2015-11-04,60.67685317993164,177.23342895507812,15.442000389099121
2015-11-05,60.56496810913086,177.0564422607422,15.451333045959473
2015-11-06,60.32633972167969,176.9637908935547,15.490667343139648
2015-11-09,60.27421569824219,175.3124542236328,15.022000312805176
2015-11-10,60.34128189086914,175.71685791015625,14.433333396911621
2015-11-11,60.34878158569336,175.02601623535156,14.60533332824707
2015-11-12,60.356197357177734,172.58270263671875,14.196000099182129
2015-11-13,60.468082427978516,170.6448516845703,13.812666893005371
2015-11-16,60.468082427978516,173.2397918701172,14.287332534790039
2015-11-17,60.535179138183594,173.11338806152344,14.266667366027832
2015-11-18,60.505306243896484,175.86009216308594,14.73799991607666
2015-11-19,60.58732604980469,175.70843505859375,14.786666870117188
2015-11-20,60.57243347167969,176.34872436523438,14.667332649230957
2015-11-23,60.59480667114258,176.14649963378906,14.516667366027832
2015-11-24,60.617218017578125,176.38243103027344,14.550000190734863
2015-11-25,60.624629974365234,176.35711669921875,15.309332847595215
2015-11-27,60.65447998046875,176.559326171875,15.440667152404785
2015-11-30,60.624629974365234,175.8263702392578,15.350666999816895
2015-12-01,60.85404586791992,177.5030059814453,15.812666893005371
2015-12-02,60.779296875,175.69155883789062,15.465999603271484
2015-12-03,60.30854034423828,173.2313995361328,15.513999938964844
2015-12-04,60.54767990112305,176.60989379882812,15.358667373657227
2015-12-07,60.65229034423828,175.53994750976562,15.408666610717773
2015-12-08,60.6672248840332,174.36038208007812,15.114666938781738
2015-12-09,60.64482498168945,173.00389099121094,14.968000411987305
2015-12-10,60.63733673095703,173.45042419433594,15.137999534606934
2015-12-11,60.8017463684082,170.08877563476562,14.468000411987305
2015-12-14,60.51780319213867,170.9481201171875,14.571999549865723
2015-12-15,60.450523376464844,172.74270629882812,14.739333152770996
2015-12-16,60.38328552246094,175.27032470703125,15.633999824523926
2015-12-17,60.51029968261719,172.59951782226562,15.559332847595215
2015-12-18,60.64482498168945,169.52464294433594,15.36400032043457
2015-12-21,60.57756042480469,170.923095703125,15.503999710083008
2015-12-22,60.49530792236328,172.47409057617188,15.329999923706055
2015-12-23,60.50286865234375,174.6098175048828,15.313332557678223
2015-12-24,60.54780578613281,174.32171630859375,15.371333122253418
2015-12-28,60.54780578613281,173.92333984375,15.263333320617676
2015-12-29,60.3604621887207,175.7794952392578,15.812666893005371
2015-12-30,60.3979606628418,174.53355407714844,15.87266731262207
2015-12-31,60.51786422729492,172.78762817382812,16.000667572021484
2016-01-04,60.48789596557617,170.37216186523438,14.894000053405762
2016-01-05,60.56281280517578,170.66030883789062,14.895333290100098
2016-01-06,60.83259201049805,168.50758361816406,14.602666854858398
2016-01-07,60.84006118774414,164.46484375,14.376667022705078
2016-01-08,60.91500473022461,162.65957641601562,14.066666603088379
2016-01-11,60.66023635864258,162.82058715820312,13.856666564941406
2016-01-12,60.817543029785156,164.13427734375,13.998000144958496
2016-01-13,60.96749496459961,160.0406951904297,13.354000091552734
2016-01-14,60.892513275146484,162.6680450439453,13.745332717895508
2016-01-15,60.99746322631836,159.1761474609375,13.666000366210938
2016-01-19,60.9224967956543,159.38804626464844,13.64799976348877
2016-01-20,60.98994827270508,157.3455047607422,13.24666690826416
2016-01-21,60.95246887207031,158.22695922851562,13.33133316040039
2016-01-22,60.92999267578125,161.47305297851562,13.50333309173584
2016-01-25,60.92999267578125,159.0321502685547,13.092000007629395
2016-01-26,61.01991653442383,161.2018280029297,12.904000282287598
2016-01-27,61.01991653442383,159.44737243652344,12.538000106811523
2016-01-28,61.06486511230469,160.2779998779297,12.646666526794434
2016-01-29,61.24473190307617,164.1851348876953,12.74666690826416
2016-02-01,61.12006378173828,164.1258087158203,13.129332542419434
2016-02-02,61.330326080322266,161.1679229736328,12.185333251953125
2016-02-03,61.375389099121094,162.1341094970703,11.565333366394043
2016-02-04,61.42045974731445,162.3883514404297,11.688667297363281
2016-02-05,61.360355377197266,159.29483032226562,10.84000015258789
2016-02-08,61.62321853637695,157.1505889892578,9.866000175476074
2016-02-09,61.615699768066406,157.15904235839844,9.883333206176758
2016-02-10,61.74333190917969,157.02340698242188,9.57800006866455
2016-02-11,61.780887603759766,154.9808349609375,10.031332969665527
2016-02-12,61.5781364440918,158.1760711669922,10.06933307647705
2016-02-16,61.48804473876953,160.8458251953125,10.344667434692383
2016-02-17,61.47300338745117,163.4732208251953,11.245332717895508
2016-02-18,61.683258056640625,162.8036651611328,11.118000030517578
2016-02-19,61.60066604614258,162.72732543945312,11.10533332824707
2016-02-22,61.615699768066406,165.08352661132812,11.849332809448242
2016-02-23,61.65324401855469,162.99856567382812,11.814000129699707
2016-02-24,61.69833755493164,163.744384765625,11.933333396911621
2016-02-25,61.788387298583984,165.72767639160156,12.495332717895508
2016-02-26,61.7283821105957,165.3462677001953,12.689332962036133
2016-02-29,61.76589584350586,164.04954528808594,12.795332908630371
2016-03-01,61.558963775634766,167.90582275390625,12.423333168029785
2016-03-02,61.52133560180664,168.66018676757812,12.555999755859375
2016-03-03,61.55143737792969,169.3212127685547,13.049332618713379
2016-03-04,61.52133560180664,169.87208557128906,13.402667045593262
2016-03-07,61.506263732910156,170.00767517089844,13.685999870300293
2016-03-08,61.709476470947266,168.15158081054688,13.506667137145996
2016-03-09,61.604087829589844,168.9822235107422,13.914667129516602
2016-03-10,61.57401657104492,169.11778259277344,13.678667068481445
2016-03-11,61.491249084472656,171.84689331054688,13.833333015441895
2016-03-14,61.62668991088867,171.6265411376953,14.34333324432373
2016-03-15,61.56649398803711,171.3468475341797,14.555999755859375
2016-03-16,61.807289123535156,172.33847045898438,14.795332908630371
2016-03-17,61.9427375793457,173.43179321289062,15.092000007629395
2016-03-18,61.99540710449219,174.1133575439453,15.515999794006348
2016-03-21,61.882511138916016,174.3603973388672,15.887999534606934
2016-03-22,61.867427825927734,174.2666473388672,15.616000175476074
2016-03-23,62.002899169921875,173.11656188964844,14.838666915893555
2016-03-24,61.92768478393555,173.03990173339844,15.183333396911621
2016-03-28,61.95773696899414,173.14212036132812,15.350666999816895
2016-03-29,62.21360778808594,174.74371337890625,15.342000007629395
2016-03-30,62.1910400390625,175.5103759765625,15.12600040435791
2016-03-31,62.3114013671875,175.08448791503906,15.317999839782715
2016-04-01,62.38153076171875,176.27719116210938,15.839332580566406
2016-04-04,62.38153076171875,175.70640563964844,16.465999603271484
2016-04-05,62.494686126708984,173.95147705078125,17.031333923339844
2016-04-06,62.46449279785156,175.85118103027344,17.69466781616211
2016-04-07,62.668113708496094,173.7469482421875,17.14666748046875
2016-04-08,62.61530303955078,174.2155303955078,16.67133331298828
2016-04-11,62.60776138305664,173.80662536621094,16.661333084106445
2016-04-12,62.50973892211914,175.42526245117188,16.521333694458008
2016-04-13,62.54743576049805,177.1972198486328,16.968666076660156
2016-04-14,62.494686126708984,177.2057647705078,16.790666580200195
2016-04-15,62.63793182373047,177.00978088378906,16.96733283996582
2016-04-18,62.61530303955078,178.25360107421875,16.92533302307129
2016-04-19,62.65302658081055,178.8158721923828,16.4913330078125
2016-04-20,62.479591369628906,178.9862518310547,16.6646671295166
2016-04-21,62.40416717529297,178.02357482910156,16.55266761779785
2016-04-22,62.38153076171875,178.02357482910156,16.916667938232422
2016-04-25,62.306175231933594,177.7169189453125,16.788000106811523
2016-04-26,62.215675354003906,177.98098754882812,16.916000366210938
2016-04-27,62.40416717529297,178.3472900390625,16.764667510986328
2016-04-28,62.517276763916016,176.7287139892578,16.513999938964844
2016-04-29,62.56250762939453,175.77450561523438,16.05066680908203
2016-05-02,62.45219039916992,177.17166137695312,16.1200008392334
2016-05-03,62.62593078613281,175.62969970703125,15.48799991607666
2016-05-04,62.64863967895508,174.65005493164062,14.837332725524902
2016-05-05,62.76197814941406,174.6159210205078,14.10200023651123
2016-05-06,62.731773376464844,175.25485229492188,14.328666687011719
2016-05-09,62.777122497558594,175.39968872070312,13.928000450134277
2016-05-10,62.777122497558594,177.5806121826172,13.912667274475098
2016-05-11,62.79224395751953,175.91940307617188,13.93066692352295
2016-05-12,62.799766540527344,175.9705047607422,13.8186674118042
2016-05-13,62.86775207519531,174.43707275390625,13.840666770935059
2016-05-16,62.731773376464844,176.15789794921875,13.88599967956543
2016-05-17,62.686405181884766,174.51373291015625,13.644000053405762
2016-05-18,62.39177703857422,174.56483459472656,14.07800006866455
2016-05-19,62.459754943847656,173.95999145507812,14.347332954406738
2016-05-20,62.459754943847656,175.05897521972656,14.685333251953125
2016-05-23,62.474849700927734,174.82037353515625,14.414667129516602
2016-05-24,62.444664001464844,177.08648681640625,14.52733325958252
2016-05-25,62.421974182128906,178.28762817382812,14.638667106628418
2016-05-26,62.52781677246094,178.3388214111328,15.008000373840332
2016-05-27,62.50510787963867,179.1055145263672,14.869333267211914
2016-05-31,62.557979583740234,178.76470947265625,14.881999969482422
2016-06-01,62.57992935180664,179.131103515625,14.637332916259766
2016-06-02,62.70107650756836,179.67626953125,14.597332954406738
2016-06-03,63.09473419189453,179.13958740234375,14.599332809448242
2016-06-06,62.996341705322266,180.05116271972656,14.711999893188477
2016-06-07,63.00393295288086,180.3322296142578,15.489333152770996
2016-06-08,63.079627990722656,180.92005920410156,15.701333045959473
2016-06-09,63.14015579223633,180.6730499267578,15.290666580200195
2016-06-10,63.20075988769531,178.96066284179688,14.586000442504883
2016-06-13,63.21588134765625,177.5806121826172,14.524666786193848
2016-06-14,63.20832824707031,177.23129272460938,14.330666542053223
2016-06-15,63.35215759277344,176.98426818847656,14.513333320617676
2016-06-16,63.42032241821289,177.51242065429688,14.528667449951172
2016-06-17,63.329402923583984,176.85134887695312,14.364666938781738
2016-06-20,63.18558883666992,177.99026489257812,14.646666526794434
2016-06-21,63.102317810058594,178.4955291748047,14.640666961669922
2016-06-22,63.12501525878906,178.204345703125,13.11066722869873
2016-06-23,63.011444091796875,180.52505493164062,13.09333324432373
2016-06-24,63.36732482910156,174.0425262451172,12.876667022705078
2016-06-27,63.685264587402344,170.92544555664062,13.236666679382324
2016-06-28,63.760963439941406,174.00828552246094,13.452667236328125
2016-06-29,63.738258361816406,176.97120666503906,14.012666702270508
2016-06-30,63.8215446472168,179.38607788085938,14.152000427246094
2016-07-01,63.999088287353516,179.76290893554688,14.433333396911621
2016-07-05,64.21900939941406,178.4698028564453,14.26533317565918
2016-07-06,64.33283233642578,179.5402374267578,14.295999526977539
2016-07-07,64.22660827636719,179.42893981933594,14.395999908447266
2016-07-08,64.39347076416016,182.1006622314453,14.45199966430664
2016-07-11,64.20388793945312,182.74293518066406,14.985333442687988
2016-07-12,63.94594955444336,184.0702667236328,14.976667404174805
2016-07-13,64.05970001220703,184.04458618164062,14.835332870483398
2016-07-14,63.96110153198242,185.07220458984375,14.768667221069336
2016-07-15,63.75630569458008,184.82388305664062,14.69333267211914
2016-07-18,63.77907943725586,185.32052612304688,15.083333015441895
2016-07-19,63.877681732177734,185.13214111328125,15.017333030700684
2016-07-20,63.80940246582031,185.90281677246094,15.223999977111816
2016-07-21,63.88523864746094,185.20065307617188,14.699999809265137
2016-07-22,63.89283752441406,186.03126525878906,14.817999839782715
2016-07-25,63.85493087768555,185.52606201171875,15.333999633789062
2016-07-26,63.8472785949707,185.6116485595703,15.300666809082031
2016-07-27,64.0369644165039,185.41470336914062,15.232666969299316
2016-07-28,63.999088287353516,185.6288299560547,15.37399959564209
2016-07-29,64.20388793945312,185.92857360839844,15.652667045593262
2016-08-01,64.0024642944336,185.77439880371094,15.333999633789062
2016-08-02,63.9416618347168,184.58413696289062,15.146666526794434
2016-08-03,63.9416618347168,185.1236114501953,15.052666664123535
2016-08-04,64.05564880371094,185.32052612304688,15.37399959564209
2016-08-05,63.84281921386719,186.8362274169922,15.335332870483398
2016-08-08,63.850440979003906,186.7248992919922,15.077333450317383
2016-08-09,64.03285217285156,186.8362274169922,15.272000312805176
2016-08-10,64.11643981933594,186.37380981445312,15.043333053588867
2016-08-11,63.949241638183594,187.2387237548828,14.994000434875488
2016-08-12,64.09363555908203,187.07601928710938,15.040666580200195
2016-08-15,63.987274169921875,187.61549377441406,15.03933334350586
2016-08-16,63.95683670043945,186.64785766601562,14.907333374023438
2016-08-17,64.05564880371094,186.99896240234375,14.88266658782959
2016-08-18,64.12406158447266,187.41856384277344,14.900667190551758
2016-08-19,63.99485397338867,187.14454650878906,15.0
2016-08-22,64.08601379394531,187.13601684570312,14.862000465393066
2016-08-23,64.11643981933594,187.5127716064453,14.989333152770996
2016-08-24,64.10884094238281,186.5536651611328,14.841333389282227
2016-08-25,64.04045104980469,186.4252166748047,14.730667114257812
2016-08-26,63.88083267211914,186.0740966796875,14.666000366210938
2016-08-29,64.10125732421875,186.99038696289062,14.346667289733887
2016-08-30,64.04804229736328,186.68218994140625,14.089332580566406
2016-08-31,64.0024642944336,186.15118408203125,14.133999824523926
2016-09-01,64.09075164794922,186.15968322753906,13.38466739654541
2016-09-02,63.999393463134766,186.99896240234375,13.185333251953125
2016-09-06,64.18980407714844,187.56417846679688,13.522000312805176
2016-09-07,64.1974105834961,187.54702758789062,13.447333335876465
2016-09-08,63.95372009277344,187.11883544921875,13.157333374023438
2016-09-09,63.67194747924805,182.64019775390625,12.964667320251465
2016-09-12,63.69477081298828,185.2605743408203,13.220000267028809
2016-09-13,63.511993408203125,182.59735107421875,13.069999694824219
2016-09-14,63.59573745727539,182.5288543701172,13.093999862670898
2016-09-15,63.64908981323242,184.3529052734375,13.361332893371582
2016-09-16,63.7024040222168,183.6402587890625,13.69333267211914
2016-09-19,63.656707763671875,183.67465209960938,13.755999565124512
2016-09-20,63.67194747924805,183.6833038330078,13.642666816711426
2016-09-21,63.85471725463867,185.74891662597656,13.6813325881958
2016-09-22,63.984195709228516,186.9193572998047,13.76200008392334
2016-09-23,63.96888732910156,185.8951873779297,13.829999923706055
2016-09-26,64.0755615234375,184.38902282714844,13.932666778564453
2016-09-27,64.1517105102539,185.53375244140625,13.720666885375977
2016-09-28,64.1517105102539,186.45457458496094,13.751333236694336
2016-09-29,64.1593017578125,184.76768493652344,13.380000114440918
2016-09-30,64.0755615234375,186.1619873046875,13.60200023651123
2016-10-03,64.00764465332031,185.71444702148438,14.24666690826416
2016-10-04,63.794010162353516,184.76768493652344,14.093999862670898
2016-10-05,63.687191009521484,185.5853271484375,13.897333145141602
2016-10-06,63.6642951965332,185.71444702148438,13.399999618530273
2016-10-07,63.717689514160156,185.07754516601562,13.107333183288574
2016-10-10,63.64901351928711,186.0414581298828,13.396666526794434
2016-10-11,63.54987716674805,183.69190979003906,13.34000015258789
2016-10-12,63.58799743652344,183.93284606933594,13.434000015258789
2016-10-13,63.6642951965332,183.33038330078125,13.349332809448242
2016-10-14,63.534603118896484,183.42501831054688,13.100666999816895
